i,j,Lon,Lat,SL,UC,Code,Error
3391,2892,"113,0166667","-6,383333333","31,38690248","39,33294551",13,212
3392,2892,"113,05","-6,383333333","27,39584041","34,05091638",13,212
3393,2892,"113,0833333","-6,383333333","29,58253057","34,85674302",13,212
3394,2892,"113,1166667","-6,383333333","36,20335916","40,39004438",13,212
3395,2892,"113,15","-6,383333333","45,04637047","48,00967671",13,212
3396,2892,"113,1833333","-6,383333333","55,04783251","56,29148702",13,212
3316,2891,"110,5166667","-6,35","34,29554264","34,09329993",13,212
3317,2891,"110,55","-6,35","42,77144112","42,6052632",13,212
3318,2891,"110,5833333","-6,35","50,78109553","50,61398778",13,212
3319,2891,"110,6166667","-6,35","57,35999762","57,17229768",13,212
3320,2891,"110,65","-6,35","62,970418","62,65661889",13,212
3321,2891,"110,6833333","-6,35","67,66737999","67,1044666",13,212
3322,2891,"110,7166667","-6,35","72,26136659","71,40355417",13,212
3323,2891,"110,75","-6,35","76,6819187","75,4227785",13,212
3324,2891,"110,7833333","-6,35","80,46655119","78,65048809",13,212
3325,2891,"110,8166667","-6,35","83,62450379","81,34745411",13,212
3326,2891,"110,85","-6,35","85,53467252","83,56163568",13,212
3327,2891,"110,8833333","-6,35","86,05076413","84,9413331",13,212
3328,2891,"110,9166667","-6,35","86,06808273","85,36684651",13,212
3329,2891,"110,95","-6,35","85,826718","85,3604541",13,212
3330,2891,"110,9833333","-6,35","85,45551346","85,61303068",13,212
3331,2891,"111,0166667","-6,35","86,11662748","86,25702874",13,212
3333,2891,"111,0833333","-6,35","93,53123924","88,80630934",108,100
3334,2891,"111,1166667","-6,35","95,71519619","90,03467082",108,100
3335,2891,"111,15","-6,35","95,61847027","90,23035042",108,100
3336,2891,"111,1833333","-6,35","93,19793526","89,50214107",108,100
3337,2891,"111,2166667","-6,35","90,9678553","88,37116739",108,100
3338,2891,"111,25","-6,35","89,56744401","87,12224647",108,100
3339,2891,"111,2833333","-6,35","87,75254942","85,72621198",108,100
3340,2891,"111,3166667","-6,35","85,49233359","84,23067339",108,100
3341,2891,"111,35","-6,35","83,52821802","82,80272956",108,100
3342,2891,"111,3833333","-6,35","82,09697392","81,57514954",108,100
3343,2891,"111,4166667","-6,35","80,73890896","80,55994722",108,100
3345,2891,"111,4833333","-6,35","78,29524827","78,80154763",13,212
3346,2891,"111,5166667","-6,35","77,37107832","77,93042006",13,212
3347,2891,"111,55","-6,35","75,68462958","77,0188358",13,212
3348,2891,"111,5833333","-6,35","73,19281211","76,07373747",13,212
3349,2891,"111,6166667","-6,35","71,15502357","75,23888052",13,212
3350,2891,"111,65","-6,35","69,5521684","74,13552052",13,212
3351,2891,"111,6833333","-6,35","66,22854084","71,44757499",13,212
3352,2891,"111,7166667","-6,35","59,96059716","65,95715549",13,212
3353,2891,"111,75","-6,35","49,7972482","56,9943689",13,212
3354,2891,"111,7833333","-6,35","34,85150497","44,41638059",13,212
3355,2891,"111,8166667","-6,35","17,72325032","30,11094997",13,212
3356,2891,"111,85","-6,35","4,052353322","18,73095893",13,212
3357,2891,"111,8833333","-6,35","-0,4416722858","14,32986164",13,212
3358,2891,"111,9166667","-6,35","6,3488715","16,65540104",13,212
3359,2891,"111,95","-6,35","19,22853078","22,79556531",13,212
3360,2891,"111,9833333","-6,35","32,96748973","30,7717715",13,212
3361,2891,"112,0166667","-6,35","46,71491225","40,08611726",13,212
3362,2891,"112,05","-6,35","59,58662894","49,74055261",13,212
3363,2891,"112,0833333","-6,35","70,07297146","58,51857834",13,212
3364,2891,"112,1166667","-6,35","77,02102922","65,67169081",13,212
3365,2891,"112,15","-6,35","79,90392732","69,98901392",13,212
3366,2891,"112,1833333","-6,35","79,33386106","71,08673066",13,212
3367,2891,"112,2166667","-6,35","75,91896049","69,24546366",13,212
3368,2891,"112,25","-6,35","69,32628308","64,03314947",13,212
3369,2891,"112,2833333","-6,35","60,00915269","55,8321429",13,212
3370,2891,"112,3166667","-6,35","49,16168566","45,83750118",13,212
3371,2891,"112,35","-6,35","37,5641891","34,94101736",13,212
3372,2891,"112,3833333","-6,35","26,67622831","24,66517783",13,212
3373,2891,"112,4166667","-6,35","17,10245338","15,6734939",13,212
3374,2891,"112,45","-6,35","9,745719182","8,828117856",13,212
3375,2891,"112,4833333","-6,35","6,205836804","5,551126473",13,212
3376,2891,"112,5166667","-6,35","7,65136969","6,938809964",13,212
3377,2891,"112,55","-6,35","15,04205025","13,93806012",13,212
3378,2891,"112,5833333","-6,35","26,49531182","24,96415708",13,212
3379,2891,"112,6166667","-6,35","39,20085335","37,36746566",13,212
3380,2891,"112,65","-6,35","51,89026989","49,87358362",13,212
3381,2891,"112,6833333","-6,35","64,17226833","62,06991211",13,212
3382,2891,"112,7166667","-6,35","75,70946791","73,52496213",13,212
3383,2891,"112,75","-6,35","85,26967008","83,19023684",13,212
3384,2891,"112,7833333","-6,35","91,16110801","89,53330673",13,212
3385,2891,"112,8166667","-6,35","92,08633306","91,38004366",13,212
3386,2891,"112,85","-6,35","87,62562738","88,36077869",13,212
3387,2891,"112,8833333","-6,35","78,5478486","80,98870152",13,212
3388,2891,"112,9166667","-6,35","65,70284647","69,92862318",13,212
3389,2891,"112,95","-6,35","50,33733264","56,51555",13,212
3390,2891,"112,9833333","-6,35","35,4508857","43,30339707",13,212
3391,2891,"113,0166667","-6,35","24,98072338","33,02438136",13,212
3392,2891,"113,05","-6,35","21,36330565","28,04510819",13,212
3393,2891,"113,0833333","-6,35","24,21417579","29,40738754",13,212
3394,2891,"113,1166667","-6,35","31,37192854","35,38533833",13,212
3395,2891,"113,15","-6,35","40,63009241","43,20752946",13,212
3396,2891,"113,1833333","-6,35","50,91277039","51,56629713",13,212
3316,2890,"110,5166667","-6,316666667","30,42157388","30,55295629",13,212
3317,2890,"110,55","-6,316666667","37,20768611","37,38397285",13,212
3318,2890,"110,5833333","-6,316666667","42,79803628","42,97331238",13,212
3319,2890,"110,6166667","-6,316666667","47,79209968","47,89031231",13,212
3320,2890,"110,65","-6,316666667","52,88988762","52,79078574",13,212
3321,2890,"110,6833333","-6,316666667","57,24781333","56,86328091",13,212
3322,2890,"110,7166667","-6,316666667","61,81685725","61,09524295",13,212
3323,2890,"110,75","-6,316666667","66,99974282","65,83137441",13,212
3324,2890,"110,7833333","-6,316666667","71,81555106","70,03607845",13,212
3325,2890,"110,8166667","-6,316666667","75,93130417","73,61202572",13,212
3326,2890,"110,85","-6,316666667","78,65454503","76,44964995",13,212
3333,2890,"111,0833333","-6,316666667","86,70709359","83,54998292",108,100
3334,2890,"111,1166667","-6,316666667","89,74229625","84,89094826",108,100
3335,2890,"111,15","-6,316666667","90,46357241","85,2080022",108,100
3336,2890,"111,1833333","-6,316666667","88,13223649","84,49797702",108,100
3337,2890,"111,2166667","-6,316666667","85,77940803","83,24758805",108,100
3338,2890,"111,25","-6,316666667","83,92361158","81,788403",108,100
3339,2890,"111,2833333","-6,316666667","81,37774551","80,16729989",108,100
3340,2890,"111,3166667","-6,316666667","78,65647712","78,51645993",108,100
3341,2890,"111,35","-6,316666667","76,59838523","77,02975295",108,100
3342,2890,"111,3833333","-6,316666667","75,25980747","75,83587772",108,100
3343,2890,"111,4166667","-6,316666667","74,5324502","74,96507829",108,100
3350,2890,"111,65","-6,316666667","65,81366643","70,34804573",13,212
3351,2890,"111,6833333","-6,316666667","63,46366958","68,41155146",13,212
3352,2890,"111,7166667","-6,316666667","58,50701034","64,27260891",13,212
3353,2890,"111,75","-6,316666667","49,77957365","57,11256438",13,212
3354,2890,"111,7833333","-6,316666667","36,92786277","46,71576317",13,212
3355,2890,"111,8166667","-6,316666667","22,11384533","34,73955848",13,212
3356,2890,"111,85","-6,316666667","9,367806374","24,75215512",13,212
3357,2890,"111,8833333","-6,316666667","4,29017871","20,24996284",13,212
3358,2890,"111,9166667","-6,316666667","10,50056177","21,90372037",13,212
3359,2890,"111,95","-6,316666667","22,96657667","27,36593859",13,212
3360,2890,"111,9833333","-6,316666667","35,97381428","34,66209433",13,212
3361,2890,"112,0166667","-6,316666667","48,97050613","43,47844415",13,212
3362,2890,"112,05","-6,316666667","61,51724329","53,17719572",13,212
3363,2890,"112,0833333","-6,316666667","72,64090514","62,78743132",13,212
3364,2890,"112,1166667","-6,316666667","80,68349185","70,68203532",13,212
3365,2890,"112,15","-6,316666667","84,3264962","75,13502054",13,212
3366,2890,"112,1833333","-6,316666667","84,35302502","76,37113944",13,212
3367,2890,"112,2166667","-6,316666667","81,48460801","74,8076781",13,212
3368,2890,"112,25","-6,316666667","75,3892827","69,96746539",13,212
3369,2890,"112,2833333","-6,316666667","66,62076934","62,2984615",13,212
3370,2890,"112,3166667","-6,316666667","56,33916528","52,91990984",13,212
3371,2890,"112,35","-6,316666667","45,00849431","42,36670164",13,212
3372,2890,"112,3833333","-6,316666667","34,07071857","32,10471814",13,212
3373,2890,"112,4166667","-6,316666667","24,56437095","23,22240026",13,212
3374,2890,"112,45","-6,316666667","17,24953486","16,40235839",13,212
3375,2890,"112,4833333","-6,316666667","13,35779923","12,51953979",13,212
3376,2890,"112,5166667","-6,316666667","13,19398908","12,30481114",13,212
3377,2890,"112,55","-6,316666667","17,38340045","16,73122555",13,212
3378,2890,"112,5833333","-6,316666667","25,3699795","24,73213058",13,212
3379,2890,"112,6166667","-6,316666667","35,36633675","34,56260543",13,212
3380,2890,"112,65","-6,316666667","46,3063786","45,3629405",13,212
3381,2890,"112,6833333","-6,316666667","57,43629512","56,08210989",13,212
3382,2890,"112,7166667","-6,316666667","67,79945153","66,14160466",13,212
3383,2890,"112,75","-6,316666667","76,7899267","75,27561165",13,212
3384,2890,"112,7833333","-6,316666667","83,37258153","82,20791712",13,212
3385,2890,"112,8166667","-6,316666667","85,62570451","85,14024239",13,212
3386,2890,"112,85","-6,316666667","82,74833742","83,32543294",13,212
3387,2890,"112,8833333","-6,316666667","75,24684127","77,29569635",13,212
3388,2890,"112,9166667","-6,316666667","63,69291805","67,52002594",13,212
3389,2890,"112,95","-6,316666667","49,97920201","55,44809798",13,212
3390,2890,"112,9833333","-6,316666667","37,45346834","43,99983697",13,212
3391,2890,"113,0166667","-6,316666667","28,68560729","35,30865969",13,212
3392,2890,"113,05","-6,316666667","25,06225501","30,69970081",13,212
3393,2890,"113,0833333","-6,316666667","26,84126124","31,236493",13,212
3394,2890,"113,1166667","-6,316666667","32,47036906","35,83078142",13,212
3395,2890,"113,15","-6,316666667","40,08106825","42,14646832",13,212
3396,2890,"113,1833333","-6,316666667","49,00673351","49,17593487",13,212
3316,2889,"110,5166667","-6,283333333","29,25720998","29,72383033",13,212
3317,2889,"110,55","-6,283333333","33,38510306","33,89756829",13,212
3318,2889,"110,5833333","-6,283333333","37,87519947","38,3590781",13,212
3319,2889,"110,6166667","-6,283333333","42,30015641","42,65446219",13,212
3320,2889,"110,65","-6,283333333","46,06545108","46,17765318",13,212
3321,2889,"110,6833333","-6,283333333","49,11520088","48,9125937",13,212
3322,2889,"110,7166667","-6,283333333","53,30081785","52,71691295",13,212
3323,2889,"110,75","-6,283333333","58,98921623","57,91605718",13,212
3324,2889,"110,7833333","-6,283333333","64,66742966","62,97654252",13,212
3325,2889,"110,8166667","-6,283333333","69,80364768","67,45954136",13,212
3326,2889,"110,85","-6,283333333","73,88377973","71,13866726",13,212
3332,2889,"111,05","-6,283333333","77,95022388","77,26287188",108,100
3333,2889,"111,0833333","-6,283333333","80,77072755","78,73323546",108,100
3334,2889,"111,1166667","-6,283333333","83,62835601","79,8886999",108,100
3335,2889,"111,15","-6,283333333","84,91412922","80,23272282",108,100
3336,2889,"111,1833333","-6,283333333","83,32020879","79,58764032",108,100
3337,2889,"111,2166667","-6,283333333","80,73929675","78,26868662",108,100
3338,2889,"111,25","-6,283333333","78,15722693","76,63419803",108,100
3339,2889,"111,2833333","-6,283333333","75,25927039","74,8553956",108,100
3340,2889,"111,3166667","-6,283333333","72,643542","73,07969608",108,100
3341,2889,"111,35","-6,283333333","70,17287586","71,45566382",108,100
3342,2889,"111,3833333","-6,283333333","68,33912163","70,16367718",108,100
3343,2889,"111,4166667","-6,283333333","67,7885366","69,32316223",108,100
3344,2889,"111,45","-6,283333333","68,11501634","68,85049718",108,100
3345,2889,"111,4833333","-6,283333333","68,39387959","68,47956226",108,100
3346,2889,"111,5166667","-6,283333333","67,00490173","67,96627878",108,100
3347,2889,"111,55","-6,283333333","64,57928244","67,43005895",108,100
3348,2889,"111,5833333","-6,283333333","63,4810279","67,21251284",108,100
3350,2889,"111,65","-6,283333333","63,27929568","67,3846889",13,212
3351,2889,"111,6833333","-6,283333333","62,19598503","66,60943588",13,212
3352,2889,"111,7166667","-6,283333333","59,27393024","64,21134337",13,212
3353,2889,"111,75","-6,283333333","53,39583435","59,51666977",13,212
3354,2889,"111,7833333","-6,283333333","44,44370384","52,53679877",13,212
3355,2889,"111,8166667","-6,283333333","34,25373828","44,49673435",13,212
3356,2889,"111,85","-6,283333333","25,58998992","37,62246394",13,212
3357,2889,"111,8833333","-6,283333333","22,48679585","34,45393402",13,212
3358,2889,"111,9166667","-6,283333333","27,48778383","35,85022149",13,212
3359,2889,"111,95","-6,283333333","37,11497754","40,09597226",13,212
3360,2889,"111,9833333","-6,283333333","47,55024532","45,81692088",13,212
3361,2889,"112,0166667","-6,283333333","58,2390765","52,98234169",13,212
3362,2889,"112,05","-6,283333333","68,63787385","61,00888901",13,212
3363,2889,"112,0833333","-6,283333333","78,02170483","69,06775767",13,212
3364,2889,"112,1166667","-6,283333333","84,81762862","75,57547799",13,212
3365,2889,"112,15","-6,283333333","87,56891657","78,84880976",13,212
3366,2889,"112,1833333","-6,283333333","86,85150646","79,0820757",13,212
3367,2889,"112,2166667","-6,283333333","83,38018427","76,74704424",13,212
3368,2889,"112,25","-6,283333333","77,14850657","71,67205477",13,212
3369,2889,"112,2833333","-6,283333333","68,71537951","64,40853701",13,212
3370,2889,"112,3166667","-6,283333333","58,9309605","55,7885431",13,212
3371,2889,"112,35","-6,283333333","48,48110243","46,2492202",13,212
3372,2889,"112,3833333","-6,283333333","38,64086912","37,09048982",13,212
3373,2889,"112,4166667","-6,283333333","30,04114141","29,14172699",13,212
3374,2889,"112,45","-6,283333333","23,32286924","22,86967393",13,212
3375,2889,"112,4833333","-6,283333333","19,3678541","18,80477029",13,212
3376,2889,"112,5166667","-6,283333333","18,13216468","17,39249276",13,212
3377,2889,"112,55","-6,283333333","19,83164903","19,55650256",13,212
3378,2889,"112,5833333","-6,283333333","24,81878201","24,90644089",13,212
3379,2889,"112,6166667","-6,283333333","32,26593499","32,38770033",13,212
3380,2889,"112,65","-6,283333333","41,03681903","41,2400893",13,212
3381,2889,"112,6833333","-6,283333333","50,56726022","50,42814546",13,212
3382,2889,"112,7166667","-6,283333333","59,8963581","59,4249701",13,212
3383,2889,"112,75","-6,283333333","68,443302","67,90018895",13,212
3384,2889,"112,7833333","-6,283333333","75,2629012","74,54348568",13,212
3385,2889,"112,8166667","-6,283333333","78,30991523","77,84978326",13,212
3386,2889,"112,85","-6,283333333","77,05289506","77,38055506",13,212
3387,2889,"112,8833333","-6,283333333","72,31623642","73,67524006",13,212
3388,2889,"112,9166667","-6,283333333","64,41150506","67,1518894",13,212
3389,2889,"112,95","-6,283333333","54,63304838","58,79697838",13,212
3390,2889,"112,9833333","-6,283333333","46,08784505","51,02692671",13,212
3391,2889,"113,0166667","-6,283333333","40,49239889","45,40176724",13,212
3392,2889,"113,05","-6,283333333","37,45473772","41,71882818",13,212
3393,2889,"113,0833333","-6,283333333","36,95727446","40,24486877",13,212
3394,2889,"113,1166667","-6,283333333","39,0515036","41,45014674",13,212
3395,2889,"113,15","-6,283333333","43,34512134","44,63884721",13,212
3396,2889,"113,1833333","-6,283333333","49,4139908","48,97060538",13,212
3316,2888,"110,5166667","-6,25","29,82240873","30,60544515",13,212
3317,2888,"110,55","-6,25","31,73582043","32,53978269",13,212
